ORDERNUMBER,ORDERDATE,STATUS,CUSTOMERNAME,DEALSIZE
10425,5/31/2008 0:00,In Process,La Rochelle Gifts,Medium
10425,5/31/2008 0:00,In Process,La Rochelle Gifts,Medium
10425,5/31/2008 0:00,In Process,La Rochelle Gifts,Medium
10425,5/31/2008 0:00,In Process,La Rochelle Gifts,Medium
10425,5/31/2008 0:00,In Process,La Rochelle Gifts,Small
10421,5/29/2008 0:00,In Process,Mini Gifts Distributors Ltd.,Small
10421,5/29/2008 0:00,In Process,Mini Gifts Distributors Ltd.,Medium
10423,5/30/2008 0:00,In Process,Petit Auto,Small
10423,5/30/2008 0:00,In Process,Petit Auto,Small
10423,5/30/2008 0:00,In Process,Petit Auto,Small
10423,5/30/2008 0:00,In Process,Petit Auto,Small
10423,5/30/2008 0:00,In Process,Petit Auto,Small
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Small
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Small
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Medium
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Medium
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Medium
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Medium
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Small
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Small
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Small
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Small
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Medium
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Medium
10420,5/29/2008 0:00,In Process,Souveniers And Things Co.,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Small
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Small
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Small
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Small
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Small
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10414,5/6/2008 0:00,On Hold,Gifts4AllAges.com,Medium
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Medium
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Medium
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Small
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Medium
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Medium
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Large
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Large
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Small
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Medium
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Small
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Small
10401,4/3/2008 0:00,On Hold,Tekni Collectables Inc.,Medium
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Small
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Medium
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Small
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Small
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Medium
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Large
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Medium
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Large
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Medium
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Medium
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Small
10407,4/22/2008 0:00,On Hold,The Sharp Gifts Warehouse,Large
10334,11/19/2007 0:00,On Hold,"Volvo Model Replicas, Co",Medium
10334,11/19/2007 0:00,On Hold,"Volvo Model Replicas, Co",Small
10334,11/19/2007 0:00,On Hold,"Volvo Model Replicas, Co",Small
10334,11/19/2007 0:00,On Hold,"Volvo Model Replicas, Co",Medium
10334,11/19/2007 0:00,On Hold,"Volvo Model Replicas, Co",Medium
10334,11/19/2007 0:00,On Hold,"Volvo Model Replicas, Co",Medium
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Small
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Medium
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Small
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Medium
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Medium
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Medium
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Small
10327,11/10/2007 0:00,Resolved,Danish Wholesale Imports,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Medium
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10386,3/1/2008 0:00,Resolved,Euro Shopping Channel,Small
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Medium
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Medium
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Small
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Medium
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Medium
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Medium
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Small
10164,10/21/2006 0:00,Resolved,Mini Auto Werke,Small
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Small
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Small
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Small
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Medium
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Medium
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Medium
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Small
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Small
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Small
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Medium
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Medium
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Large
10367,1/12/2008 0:00,Resolved,Toys4GrownUps.com,Medium
10136,7/4/2006 0:00,Shipped,Alpha Cognac,Medium
10136,7/4/2006 0:00,Shipped,Alpha Cognac,Medium
10136,7/4/2006 0:00,Shipped,Alpha Cognac,Large
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Medium
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Small
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Small
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Medium
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Small
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Small
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Medium
10397,3/28/2008 0:00,Shipped,Alpha Cognac,Small
10397,3/28/2008 0:00,Shipped,Alpha Cognac,Small
10397,3/28/2008 0:00,Shipped,Alpha Cognac,Small
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Medium
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Medium
10397,3/28/2008 0:00,Shipped,Alpha Cognac,Medium
10397,3/28/2008 0:00,Shipped,Alpha Cognac,Medium
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Small
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Small
10178,11/8/2006 0:00,Shipped,Alpha Cognac,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Large
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Large
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Medium
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Large
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Small
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Small
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Small
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Small
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10280,8/17/2007 0:00,Shipped,Amica Models & Co.,Medium
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Small
10293,9/9/2007 0:00,Shipped,Amica Models & Co.,Medium
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Small
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10169,11/4/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Large
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10148,9/11/2006 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10370,1/20/2008 0:00,Shipped,"Anna's Decorations, Ltd",Small
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Large
10391,3/9/2008 0:00,Shipped,"Anna's Decorations, Ltd",Medium
10123,5/20/2006 0:00,Shipped,Atelier graphique,Small
10123,5/20/2006 0:00,Shipped,Atelier graphique,Medium
10123,5/20/2006 0:00,Shipped,Atelier graphique,Medium
10123,5/20/2006 0:00,Shipped,Atelier graphique,Medium
10298,9/27/2007 0:00,Shipped,Atelier graphique,Small
10298,9/27/2007 0:00,Shipped,Atelier graphique,Medium
10345,11/25/2007 0:00,Shipped,Atelier graphique,Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10265,7/2/2007 0:00,Shipped,"Australian Collectables, Ltd",Medium
10265,7/2/2007 0:00,Shipped,"Australian Collectables, Ltd",Large
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Medium
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Medium
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Medium
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Medium
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10193,11/21/2006 0:00,Shipped,"Australian Collectables, Ltd",Small
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10342,11/24/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Medium
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Large
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Large
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Medium
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Medium
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Medium
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Medium
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10223,2/20/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10120,4/29/2006 0:00,Shipped,"Australian Collectors, Co.",Small
10125,5/21/2006 0:00,Shipped,"Australian Collectors, Co.",Medium
10125,5/21/2006 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Medium
10347,11/29/2007 0:00,Shipped,"Australian Collectors, Co.",Small
10152,9/25/2006 0:00,Shipped,"Australian Gift Network, Co",Small
10152,9/25/2006 0:00,Shipped,"Australian Gift Network, Co",Medium
10152,9/25/2006 0:00,Shipped,"Australian Gift Network, Co",Small
10174,11/6/2006 0:00,Shipped,"Australian Gift Network, Co",Large
10374,2/2/2008 0:00,Shipped,"Australian Gift Network, Co",Small
10374,2/2/2008 0:00,Shipped,"Australian Gift Network, Co",Medium
10374,2/2/2008 0:00,Shipped,"Australian Gift Network, Co",Medium
10374,2/2/2008 0:00,Shipped,"Australian Gift Network, Co",Medium
10374,2/2/2008 0:00,Shipped,"Australian Gift Network, Co",Small
10374,2/2/2008 0:00,Shipped,"Australian Gift Network, Co",Medium
10152,9/25/2006 0:00,Shipped,"Australian Gift Network, Co",Small
10174,11/6/2006 0:00,Shipped,"Australian Gift Network, Co",Medium
10174,11/6/2006 0:00,Shipped,"Australian Gift Network, Co",Medium
10174,11/6/2006 0:00,Shipped,"Australian Gift Network, Co",Small
10174,11/6/2006 0:00,Shipped,"Australian Gift Network, Co",Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Large
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10216,2/2/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2007 0:00,Shipped,Auto Assoc. & Cie.,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Large
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10402,4/7/2008 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Medium
10402,4/7/2008 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2007 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2007 0:00,Shipped,Auto Canal Petit,Small
10402,4/7/2008 0:00,Shipped,Auto Canal Petit,Medium
10352,12/3/2007 0:00,Shipped,Auto-Moto Classics Inc.,Small
10352,12/3/2007 0:00,Shipped,Auto-Moto Classics Inc.,Small
10352,12/3/2007 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10130,6/16/2006 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10352,12/3/2007 0:00,Shipped,Auto-Moto Classics Inc.,Small
10290,9/7/2007 0:00,Shipped,Auto-Moto Classics Inc.,Small
10130,6/16/2006 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10290,9/7/2007 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10332,11/17/2007 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2007 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2007 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2007 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2006 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2006 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2006 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2006 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2006 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2007 0:00,Shipped,"AV Stores, Co.",Medium
